run_id,run_name,state,created_at,url,config.scheduler,config.batch_size,config.latent_dim,config.max_epochs,config.phi_hidden,config.head_hidden,config.weight_decay,config.learning_rate,config.scheduler_t_max,config.scheduler_factor,config.scheduler_min_lr,config.scheduler_patience,config.early_stopping_patience,summary._step,summary.epoch,summary._wandb,summary.val_mse,summary._runtime,summary.test_mse,summary.val_loss,summary.test_loss,summary._timestamp,summary.best_epoch,summary.train_loss,summary.val_mean_auc,summary.val_mean_mae,summary.learning_rate,summary.test_mean_auc,summary.test_mean_mae,summary.val_p_alt_auc,summary.val_p_alt_mae,summary.test_p_alt_auc,summary.test_p_alt_mae,summary.val_mean_brier,summary.val_p_main_auc,summary.val_p_main_mae,summary.test_mean_brier,summary.test_p_main_auc,summary.test_p_main_mae,summary.val_p_alt_brier,summary.test_p_alt_brier,summary.val_p_main_brier,summary.test_p_main_brier,summary.val_event_main_accuracy,summary.test_event_main_accuracy,summary.best_val_event_main_accuracy,config.phi_hidden_2,config.head_hidden_2,config.targets,config.features,primary_best,primary_final,primary_best_history_row,history_points,val_loss_best,val_loss_final,nonfinite_history
3yeab7lu,absurd-valley-2,finished,2026-06-22T18:17:16Z,https://wandb.ai/senadeep5-clemson-university/xenon-pooling/runs/3yeab7lu,reduce_on_plateau,512,128,500,512,512,0,0.001,40,0.5,1e-06,8,100,133,133,"""{'runtime': 38375}""",0.08424606174230576,38375,0.0842999815940857,0.27843692193428676,0.2787692932536205,1782190237.195394,32,0.26748233753788114,0.931238531979358,0.16777479648590088,1e-06,0.9312954669864724,0.16804327815771103,0.8999812621169858,0.18770171701908112,0.9004397471883435,0.18757770955562592,0.08424606546759605,0.9624958018417306,0.14784787595272064,0.0842999741435051,0.962151186784601,0.14850884675979614,0.09428510814905168,0.09402403235435486,0.07420702278614044,0.07457591593265533,0.7386314732463062,0.7383217485426637,0.7407865051316493,512.0,256.0,,,0.7407865051316493,0.7386314732463062,32,134,0.2784125203639269,0.27843692193428676,False
50g8sd0p,jumping-planet-3,finished,2026-06-22T19:10:27Z,https://wandb.ai/senadeep5-clemson-university/xenon-pooling/runs/50g8sd0p,cosine,512,256,500,512,512,0,0.001,40,0.5,1e-06,8,100,322,322,"""{'runtime': 73177}""",0.08511607348918915,73177,0.08504051715135574,0.28171054368217785,0.2819651475797097,1782228229.098039,221,0.26826327415089923,0.9291886982127512,0.16921358555555344,0.0009938503261272711,0.9294661325010556,0.16929423809051514,0.8954223303094578,0.19122183322906497,0.8963550538259702,0.1907612830400467,0.08511607348918915,0.9629550661160444,0.14720533788204193,0.08504052460193634,0.9625772111761408,0.14782719314098358,0.0966569483280182,0.09621111303567886,0.07357519865036011,0.07386993616819382,0.7361830179575123,0.7346213533991471,0.7371773972692062,,,,,0.7371773972692062,0.7361830179575123,221,323,0.2762952179958423,0.28171054368217785,False
c73d7m1u,robust-firefly-1,finished,2026-06-17T20:27:01Z,https://wandb.ai/senadeep5-clemson-university/xenon-pooling/runs/c73d7m1u,reduce_on_plateau,512,256,500,512,512,0,0.001,40,0.5,1e-06,8,100,201,201,"""{'runtime': 41295}""",0.08510702103376389,41295,0.08516844362020493,0.2816676898797353,0.2821592369923989,1781768943.5430396,100,0.2708254045086016,0.9289946683948188,0.17021509259939194,1e-06,0.9290132232883074,0.1704031452536583,0.8952273207940189,0.1922580599784851,0.8956317859422016,0.19206398725509644,0.08510702103376389,0.9627620159956184,0.14817212522029877,0.08516844734549522,0.9623946606344131,0.14874230325222015,0.09640981256961824,0.09620876610279085,0.07380422949790955,0.07412812858819962,0.736782905804567,0.7349441191429429,0.7370111240072508,,,,,0.7370111240072508,0.736782905804567,100,202,0.2816676898797353,0.2816676898797353,False
6tvofja8,fine-sun-4,finished,2026-06-23T14:58:03Z,https://wandb.ai/senadeep5-clemson-university/xenon-pooling/runs/6tvofja8,reduce_on_plateau,512,256,500,512,512,0,0.001,40,0.5,1e-06,8,100,201,201,"""{'runtime': 44329}""",0.08510702103376389,44329,0.08516844362020493,0.2816676898797353,0.2821592369923989,1782270636.9678383,100,0.2708254045086016,0.9289946683948188,0.17021509259939194,1e-06,0.9290132232883074,0.1704031452536583,0.8952273207940189,0.1922580599784851,0.8956317859422016,0.19206398725509644,0.08510702103376389,0.9627620159956184,0.14817212522029877,0.08516844734549522,0.9623946606344131,0.14874230325222015,0.09640981256961824,0.09620876610279085,0.07380422949790955,0.07412812858819962,0.736782905804567,0.7349441191429429,0.7370111240072508,,,"[""p_main"", ""p_alt""]","[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread""]",0.7370111240072508,0.736782905804567,100,202,0.2816676898797353,0.2816676898797353,False
