loss,epochs,top13_ns,batch_size,latent_dim,model_type,phi_hidden,rho_hidden,learning_rate,_runtime,_wandb,run_name,run_id,state,num_workers,_step,_timestamp,epoch,train_loss,val_loss,val_p_alt_auc,val_p_main_auc,val_every,test_loss,test_p_alt_auc,test_p_main_auc,test_mean_brier,test_mean_mae,test_p_alt_brier,test_p_alt_mae,test_p_main_brier,test_p_main_mae,val_mean_brier,val_mean_mae,val_p_alt_brier,val_p_alt_mae,val_p_main_brier,val_p_main_mae,test_event_main_accuracy,test_mean_auc,test_mse,val_event_main_accuracy,val_mean_auc,val_mse,seed,loss_name,scheduler,max_epochs,pin_memory,weight_decay,cudnn_benchmark,scheduler_t_max,scheduler_factor,scheduler_min_lr,scheduler_patience,early_stopping_metric,early_stopping_patience,best_epoch,best_val_event_main_accuracy
,,,512,256,,512,512,0.00015050000000000634,52748.0,{'runtime': 52748},ld256_phi512_rho512_lr0.0003_bs512_seed3,xso0qr2f,finished,4.0,500.0,1781619579.3252215,500.0,0.25345654709421855,0.28444270064433413,0.8913357747237882,0.9643375236277067,,0.28544623499115307,0.891583995839778,0.9637218486060876,0.08535325154662132,0.1646736115217209,0.09857571870088576,0.1895502358675003,0.07213078439235687,0.13979698717594147,0.08525814116001129,0.16438810527324677,0.09885674715042114,0.18979595601558685,0.07165953516960144,0.13898025453090668,0.735319049047352,0.9276529222229328,0.08535326272249222,0.7363199488791226,0.9278366491757476,0.0852581337094307,3.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,410.0,0.7364992631812314
,,,512,512,,512,128,1.946133327759108e-05,21907.0,{'runtime': 21907},ld512_phi512_rho128_lr0.003_bs512_seed3,y7qef7yw,finished,4.0,202.0,1781641493.1487958,202.0,0.3047154063787924,0.3082574348648389,0.8605067527274697,0.958074212000578,,0.30914907092849414,0.8604145988401892,0.9575205831605448,0.09399910643696784,0.19028282910585403,0.1094350516796112,0.22098638117313385,0.0785631611943245,0.15957927703857422,0.09378216415643692,0.1898064836859703,0.10953735560178755,0.22085776925086975,0.07802697271108627,0.15875519812107086,0.7341453554335494,0.908967591000367,0.09399911016225816,0.7342138208943545,0.9092904823640238,0.09378217905759811,3.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,101.0,0.7345659289784954
,,,512,128,,512,512,7.149673872728852e-06,26987.0,{'runtime': 26987},ld128_phi512_rho512_lr0.001_bs512_seed3,ji979hug,finished,4.0,278.0,1781668507.4290786,278.0,0.2632757332628974,0.27563466678063075,0.8971306247831061,0.966012350027446,,0.27660523864130176,0.8972319183298081,0.9654790876023888,0.0830136388540268,0.16571664065122604,0.0957946851849556,0.19062291085720065,0.07023259252309799,0.14081037044525146,0.08285417407751083,0.1653732880949974,0.09600520879030228,0.1907104849815369,0.06970313936471939,0.14003609120845795,0.7355798698504192,0.9313555029660984,0.0830136314034462,0.736209100037819,0.931571487405276,0.08285418152809143,3.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,177.0,0.7369850419269441
,,,512,256,,512,512,8.81400952972015e-05,25889.0,{'runtime': 25889},ld256_phi512_rho512_lr0.0001_bs512_seed3,j6i1mwqf,finished,4.0,249.0,1781694400.7244008,249.0,0.2960219589383135,0.30471786444385845,0.874722219252641,0.9554368349172606,,0.30470009714365004,0.8755608587627709,0.955189844991608,0.09312650561332704,0.19004956632852552,0.10459686815738678,0.21386612951755524,0.08165614306926727,0.16623300313949585,0.0931856818497181,0.1897995248436928,0.104953370988369,0.2140212804079056,0.0814179927110672,0.16557776927947998,0.7322250622709667,0.9153753518771894,0.09312649816274644,0.7333791943245394,0.9150795270849508,0.0931856855750084,3.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,148.0,0.7342236016744695
,,,512,128,,512,512,5.130696900547801e-06,37038.0,{'runtime': 37038},ld128_phi512_rho512_lr0.0003_bs512_seed3,zb0ksxs8,finished,4.0,363.0,1781731444.2687418,363.0,0.26257524215143296,0.28014445694784323,0.8937051090338635,0.9646618138201656,,0.2806861034780741,0.8942672871324115,0.9641880037156356,0.08437816426157951,0.16718527674674988,0.09702631831169128,0.19165898859500885,0.07173001021146774,0.1427115648984909,0.08432530239224434,0.16701766848564148,0.09738380461931229,0.19201423227787015,0.07126680016517639,0.14202110469341278,0.7348756536821377,0.9292276454240236,0.08437816053628922,0.7364764413609629,0.9291834614270144,0.08432529121637344,3.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,262.0,0.7368122481449121
,,,512,512,,512,512,0.0009263937620949688,64255.0,{'runtime': 64255},ld512_phi512_rho512_lr0.001_bs512_seed3,f3bwe238,finished,4.0,393.0,1781795711.4099488,393.0,0.2774161394733472,0.2814540169884761,0.8916207792810278,0.9644620272731332,,0.28182145851353807,0.8923305000827809,0.9639477526787632,0.08488399907946587,0.17306429147720337,0.09787097573280334,0.19916684925556183,0.07189702242612839,0.1469617336988449,0.08477045595645905,0.1727655753493309,0.09822700172662736,0.19947195053100583,0.07131391018629074,0.14605920016765594,0.7349799820033646,0.928139126380772,0.08488400280475616,0.7351364744852049,0.9280414032770804,0.08477045595645905,3.0,masked_bce,cosine,500.0,True,1e-05,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,292.0,0.7377186004355707
,,,512,512,,512,512,0.0015005000000000645,61319.0,{'runtime': 61319},ld512_phi512_rho512_lr0.003_bs512_seed3,lripyoma,finished,4.0,500.0,1781857041.9788167,500.0,0.26986701775859184,0.27741962442795437,0.8966639983456548,0.9650738036624474,,0.27793729461729527,0.8974650730679147,0.9645916998661755,0.08357016369700432,0.16795524209737778,0.09592504054307938,0.192742720246315,0.07121528685092926,0.14316776394844055,0.08352266624569893,0.16765964031219482,0.09626928716897964,0.19293634593486783,0.07077604532241821,0.1423829346895218,0.7354070760683872,0.9310283864670452,0.08357015997171402,0.7360004433953652,0.9308689010040512,0.08352266252040863,3.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,445.0,0.7371480549288612
,,,256,256,,256,512,2.5397918003025264e-06,21837.0,{'runtime': 21837},ld256_phi256_rho512_lr0.001_bs256_seed2,p9bpf0el,finished,4.0,199.0,1781878891.1269186,199.0,0.2561132778734694,0.27036090595360296,0.9013582147682824,0.9672656273359956,,0.27068489546374147,0.9020019178506868,0.9668385798604782,0.08123365417122841,0.16225294023752213,0.09380892664194108,0.18695855140686035,0.06865838170051575,0.1375473290681839,0.08117297664284706,0.16205783933401108,0.09407376497983932,0.18726873397827148,0.0682721883058548,0.13684694468975067,0.7369100559460623,0.9344202488555824,0.08123365789651871,0.7367861660646053,0.934311921052139,0.08117297291755676,2.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,98.0,0.7370046034871741
,,,512,256,,512,512,0.0007272682546199306,51496.0,{'runtime': 51496},ld256_phi512_rho512_lr0.001_bs512_seed2,3rirpasl,finished,4.0,494.0,1781930391.0980208,494.0,0.2608870720445513,0.2763255293915669,0.8969990065231513,0.9662361512593084,,0.27669488281011584,0.8976772442850887,0.965813447042543,0.08293695747852325,0.1653210073709488,0.09602519124746324,0.19180795550346377,0.06984872370958328,0.13883405923843384,0.08293164893984795,0.16516570001840591,0.09639405459165572,0.19212868809700012,0.06946924328804016,0.1382027119398117,0.7359547997548285,0.9317453456638158,0.08293695747852325,0.7368546315254104,0.93161757889123,0.08293164521455765,2.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,393.0,0.7376468747147272
,,,512,128,,512,512,3.902217351061241e-05,43220.0,{'runtime': 43220},ld128_phi512_rho512_lr0.001_bs512_seed1,7xganm8m,finished,4.0,445.0,1781973615.5095637,445.0,0.2558741963312605,0.2701869323352973,0.9019825630542376,0.9672933121184828,,0.270690050025781,0.9025580981049692,0.9667905882895717,0.08110086247324944,0.1617049127817154,0.09350059181451796,0.18594487011432648,0.0687011331319809,0.1374649554491043,0.08101945742964745,0.16141518205404282,0.093781478703022,0.18615542352199552,0.06825743615627289,0.1366749405860901,0.7360721691162088,0.9346743431972704,0.08110085874795914,0.7375001630130019,0.93463793758636,0.08101946115493774,1.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,344.0,0.7379631199384463
,,,512,256,,256,512,0.0015005000000000645,50504.0,{'runtime': 50504},ld256_phi256_rho512_lr0.003_bs512_seed1,ia7tiqjp,finished,4.0,500.0,1782024131.4564288,500.0,0.26827916459783974,0.2753868883351485,0.898353286499285,0.9656536464946208,,0.2757965190460285,0.8990782485504554,0.9650916591764634,0.08283855020999908,0.16643302142620087,0.09509818255901337,0.1897969096899033,0.0705789178609848,0.14306913316249847,0.08272227272391319,0.1662086769938469,0.09538497775793076,0.19006626307964325,0.07005956768989563,0.14235109090805054,0.7354038158083489,0.9320849538634596,0.08283855766057968,0.7364405785005412,0.932003466496953,0.08272227644920349,1.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,453.0,0.7376762170550724
,,,512,128,,512,512,0.0008248993001409257,29933.0,{'runtime': 29933},ld128_phi512_rho512_lr0.001_bs512_seed2,82ttwef9,finished,4.0,309.0,1782054069.5030067,309.0,0.28037075844935766,0.2848360143850247,0.8893377899151069,0.9630005841569224,,0.28527685890595117,0.8898417820144418,0.9625398431611772,0.08599679172039032,0.1752237230539322,0.09853053092956544,0.20009629428386688,0.07346305251121521,0.1503511518239975,0.08590707555413246,0.17501235008239746,0.09878260642290115,0.2003018856048584,0.07303154468536377,0.14972281455993652,0.7343605325960799,0.9261908125878094,0.08599679172039032,0.7350614885043231,0.9261691870360148,0.08590707927942276,2.0,masked_bce,cosine,500.0,True,1e-05,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,208.0,0.73661989280265
,,,512,128,,512,512,0.0006191160141874379,20750.0,{'runtime': 20750},ld128_phi512_rho512_lr0.003_bs512_seed1,4l7qxzm0,finished,4.0,212.0,1782074825.1873736,212.0,0.2913856505708121,0.29435341144601507,0.8818974156655799,0.9595441849887876,,0.29513843228419623,0.8820028168354624,0.9589995735555022,0.08950325101613998,0.1809895560145378,0.10154479742050172,0.20526348054409027,0.07746170461177826,0.15671563148498535,0.08929339051246643,0.18063928186893463,0.101653054356575,0.20532731711864471,0.07693372666835785,0.15595124661922455,0.7333172493838108,0.9205011951954823,0.08950325101613998,0.734142095173511,0.9207208003271836,0.08929339796304703,1.0,masked_bce,cosine,500.0,True,0.0,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,111.0,0.734715900940259
,,,512,512,,512,512,0.0007272682546199819,47391.0,{'runtime': 47391},ld512_phi512_rho512_lr0.001_bs512_seed2,v92rrw4y,finished,4.0,386.0,1782122219.4909165,386.0,0.25613737537476294,0.275278371522824,0.8981489422955078,0.966276857887679,,0.27594027514259023,0.8989595975734317,0.9656744387706307,0.08269023522734642,0.16270820051431656,0.09545542299747468,0.18634626269340515,0.06992504745721817,0.13907013833522797,0.08257346972823143,0.16245165467262268,0.09580809623003006,0.1865735650062561,0.0693388432264328,0.13832974433898926,0.7357950470129497,0.9323170181720312,0.08269023895263672,0.7366068517624966,0.9322129000915934,0.08257347345352173,2.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,285.0,0.7376468747147272
,,,512,512,,512,512,0.0009861987752386389,19102.437054134,{'runtime': 19102},ld512_phi512_rho512_lr0.001_bs512_seed3,zzeg2dq9,running,4.0,156.0,1782141327.0210304,157.0,0.27172415985463344,0.27965177622934184,0.8942633895256185,0.9644281659962428,,,,,,,,,,,0.08430806174874306,0.16997142136096954,0.09707661718130112,0.19534271955490112,0.071539506316185,0.14460012316703796,,,,0.7358765535139082,0.9293457777609306,0.08430806547403336,3.0,masked_bce,cosine,500.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,,
