run_id,run_name,state,created_at,url,config.scheduler,config.batch_size,config.head_depth,config.latent_dim,config.max_epochs,config.metric_tol,config.phi_hidden,config.head_hidden,config.weight_decay,config.encoder_depth,config.learning_rate,config.scheduler_t_max,config.scheduler_factor,config.scheduler_min_lr,config.checkpoint_metric,config.scheduler_patience,config.early_stopping_patience,summary._step,summary.epoch,summary._wandb,summary.val_mse,summary._runtime,summary.test_mse,summary.val_loss,summary.test_loss,summary._timestamp,summary.best_epoch,summary.train_loss,summary.val_mean_auc,summary.val_mean_mae,summary.learning_rate,summary.test_mean_auc,summary.test_mean_mae,summary.val_p_alt_auc,summary.val_p_alt_mae,summary.test_p_alt_auc,summary.test_p_alt_mae,summary.val_mean_brier,summary.val_p_main_auc,summary.val_p_main_mae,summary.best_val_metric,summary.test_mean_brier,summary.test_p_main_auc,summary.test_p_main_mae,summary.val_p_alt_brier,summary.test_p_alt_brier,summary.val_p_main_brier,summary.test_p_main_brier,summary.best_val_metric_name,summary.val_event_main_tie_fraction,summary.test_event_main_tie_fraction,summary.val_event_main_accuracy_strict,summary.test_event_main_accuracy_strict,summary.val_event_main_accuracy_tie_aware,summary.val_event_main_median_pred_margin,summary.val_event_main_median_true_margin,summary.test_event_main_accuracy_tie_aware,summary.test_event_main_median_pred_margin,summary.test_event_main_median_true_margin,summary.val_event_main_mean_true_gap_at_pred,summary.test_event_main_mean_true_gap_at_pred,summary.test_event_main_median_true_gap_at_pred,summary.val_event_main_strict_miss_tie_correct_fraction,summary.test_event_main_strict_miss_tie_correct_fraction,primary_best,primary_final,primary_best_history_row,history_points,val_loss_best,val_loss_final,nonfinite_history
9ucyed06,sage-breeze-1,finished,2026-06-30T15:52:20Z,https://wandb.ai/senadeep5-clemson-university/xenon-graph-pooling-deeper-tie-aware/runs/9ucyed06,reduce_on_plateau,512,3,64,400,1e-06,128,128,0,3,0.001,40,0.5,1e-06,event_main_accuracy_tie_aware,8,30,185,185,"""{'runtime': 15827}""",0.07992099970579147,15827,0.07983778417110443,0.2654404662301143,0.2653748795390129,1782850188.8032568,154,0.255990554606582,0.9377701028449362,0.15960628539323807,1.953125e-06,0.9381929920866726,0.1596953645348549,0.9081061375141268,0.18173538148403168,0.9093083811750275,0.18125389516353607,0.07992100343108177,0.9674340681757456,0.13747718930244446,0.9287730989423716,0.07983777299523354,0.9670776029983176,0.1381368339061737,0.09120843559503557,0.09065604954957962,0.06863357126712799,0.06901949644088745,event_main_accuracy_tie_aware,0.3551042631160261,0.3565615993531644,0.7391107314719422,0.7387227605273796,0.9285709628199944,0.17755724489688873,0,0.9289328516842504,0.179705411195755,0,0.06693898622652043,0.06673119367363148,0,0.18946023134805232,0.19021009115687068,0.9377754827423385,0.9377701028449362,171,186,0.26542765301962695,0.2654404662301143,False
6jjdmn58,spring-terrain-2,finished,2026-06-30T16:20:43Z,https://wandb.ai/senadeep5-clemson-university/xenon-graph-pooling-deeper-tie-aware/runs/6jjdmn58,reduce_on_plateau,512,3,64,400,1e-06,128,128,0,3,0.001,40,0.5,1e-06,event_main_accuracy_tie_aware,8,30,164,164,"""{'runtime': 14090}""",0.08110319077968597,14090,0.08106395602226257,0.08111709458132585,0.081087603221337,1782850155.5778377,133,0.07783530724470708,0.9354045646296344,0.1599872186779976,7.8125e-06,0.935516891117974,0.16016464680433273,0.9048912669199228,0.1825290471315384,0.9055393464863816,0.18211399018764496,0.08110319823026657,0.9659178623393462,0.1374453902244568,0.9273255434853483,0.08106395974755287,0.9654944357495664,0.1382153034210205,0.0922624170780182,0.0918171852827072,0.06994397938251495,0.07031073421239853,event_main_accuracy_tie_aware,0.3551042631160261,0.3565615993531644,0.73661989280265,0.7357200610320679,0.9271853523036996,0.18572117388248444,0,0.927837404311368,0.1877450495958328,0,0.06820658446253876,0.06778758512923466,0,0.1905654595010498,0.19211734327929997,0.9354114449789874,0.9354045646296345,161,165,0.08111691207935413,0.08111709458132585,False
