run_id,run_name,state,created_at,url,config.loss,config.seed,config.target,config.features,config.scheduler,config.batch_size,config.events_raw,config.experiment,config.event_split,config.feature_set,config.test_policy,config.clusters_raw,config.weight_decay,config.learning_rate,config.scheduler_mode,config.checkpoint_mode,config.n_input_features,config.scheduler_factor,config.scheduler_min_lr,config.checkpoint_metric,config.gradient_clip_norm,config.held_out_test_used,config.scheduler_patience,config.scheduler_threshold,config.events_after_fiducial,config.architecture_reference,config.clusters_after_fiducial,config.events_removed_fiducial,config.scheduler_threshold_mode,config.individual_pmain_values_clipped_above_one,config.individual_pmain_values_clipped_below_zero,summary.seed,summary._step,summary.epoch,summary._wandb,summary._runtime,summary.features,summary._timestamp,summary.best_epoch,summary.events_raw,summary.event_split,summary.feature_set,summary.clusters_raw,summary.learning_rate,summary.val_p_main_r2,summary.val_p_main_bce,summary.val_p_main_mae,summary.val_p_main_mse,summary.train_p_main_bce,summary.held_out_test_used,summary.best_val_p_main_bce,summary.events_after_fiducial,summary.clusters_after_fiducial,summary.events_removed_fiducial,summary.held_out_test_evaluated,summary.best_validation_checkpoint,summary.individual_pmain_values_clipped_above_one,summary.individual_pmain_values_clipped_below_zero,primary_best,primary_final,primary_best_history_row,history_points,val_loss_best,val_loss_final,nonfinite_history
fi4abq6z,all_event_relative-seed42,finished,2026-07-21T03:27:02Z,https://wandb.ai/senadeep5-clemson-university/xenon-graph-pooling-pmain-bce/runs/fi4abq6z,binary_cross_entropy_with_logits,42,p_main,"[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread"", ""event_log_cluster_count"", ""electron_fraction_of_event_sum"", ""electron_fraction_of_event_max"", ""electron_rank_fraction"", ""drift_time_minus_event_mean"", ""drift_time_rank_fraction"", ""x_minus_event_mean"", ""y_minus_event_mean"", ""distance_from_event_centroid""]",ReduceLROnPlateau,1024,2704607,pmain_bce_with_logits,70% train / 15% validation / 15% held-out test; event-level,all_event_relative,not evaluated during selection,10259121,1.076825417908119e-05,0.0003,min,min,14,0.7,1e-06,val_p_main_bce,1,False,16,0.001,2044825,event_relative_feature_sweep,6838889,659782,rel,0,0,42.0,92.0,92.0,"""{'runtime': 3939}""",3939.0,"[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread"", ""event_log_cluster_count"", ""electron_fraction_of_event_sum"", ""electron_fraction_of_event_max"", ""electron_rank_fraction"", ""drift_time_minus_event_mean"", ""drift_time_rank_fraction"", ""x_minus_event_mean"", ""y_minus_event_mean"", ""distance_from_event_centroid""]",1784607972.3502994,32.0,2704607.0,70% train / 15% validation / 15% held-out test; event-level,all_event_relative,10259121.0,0.00010289999999999995,0.7420854568481445,0.2235180189212163,0.1180192232131958,0.06317559629678726,0.17808805246209894,False,0.20816990499695143,2044825.0,6838889.0,659782.0,False,/home/adeeps/projects/xenon_deepset_nn/Models/feature_engineering/bce_output/all_event_relative/seed_42/best_validation_bce_model.pt,0.0,0.0,0.060956280678510666,0.06317559629678726,39.0,93,,,False
j55t50ty,all_event_relative-seed42,finished,2026-07-21T18:33:54Z,https://wandb.ai/senadeep5-clemson-university/xenon-graph-pooling-pmain-bce/runs/j55t50ty,binary_cross_entropy_with_logits,42,p_main,"[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread"", ""event_log_cluster_count"", ""electron_fraction_of_event_sum"", ""electron_fraction_of_event_max"", ""electron_rank_fraction"", ""drift_time_minus_event_mean"", ""drift_time_rank_fraction"", ""x_minus_event_mean"", ""y_minus_event_mean"", ""distance_from_event_centroid""]",ReduceLROnPlateau,1024,2704607,pmain_bce_with_logits,70% train / 15% validation / 15% held-out test; event-level,all_event_relative,not evaluated during selection,10259121,1.076825417908119e-05,0.0003,min,min,14,0.7,1e-06,val_p_main_bce,1,False,16,0.001,2044825,event_relative_feature_sweep,6838889,659782,rel,0,0,42.0,1000.0,1000.0,"""{'runtime': 42867}""",42867.0,"[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread"", ""event_log_cluster_count"", ""electron_fraction_of_event_sum"", ""electron_fraction_of_event_max"", ""electron_rank_fraction"", ""drift_time_minus_event_mean"", ""drift_time_rank_fraction"", ""x_minus_event_mean"", ""y_minus_event_mean"", ""distance_from_event_centroid""]",1784701312.5935788,32.0,2704607.0,70% train / 15% validation / 15% held-out test; event-level,all_event_relative,10259121.0,1e-06,0.7315284013748169,0.2434458733598391,0.11623908579349518,0.06576152890920639,0.16102679023713684,False,0.2081672015786171,2044825.0,6838889.0,659782.0,False,/home/adeeps/projects/xenon_deepset_nn/Models/feature_engineering/bce_output/all_event_relative/seed_42/best_validation_bce_model.pt,0.0,0.0,0.06095915660262108,0.06576152890920639,39.0,1001,,,False
1bwq0ujd,all_event_relative-seed42,crashed,2026-07-21T18:08:50Z,https://wandb.ai/senadeep5-clemson-university/xenon-graph-pooling-pmain-bce/runs/1bwq0ujd,binary_cross_entropy_with_logits,42,p_main,"[""x"", ""y"", ""n_electrons_interface"", ""drift_time_mean"", ""drift_time_spread"", ""event_log_cluster_count"", ""electron_fraction_of_event_sum"", ""electron_fraction_of_event_max"", ""electron_rank_fraction"", ""drift_time_minus_event_mean"", ""drift_time_rank_fraction"", ""x_minus_event_mean"", ""y_minus_event_mean"", ""distance_from_event_centroid""]",ReduceLROnPlateau,1024,2704607,pmain_bce_with_logits,70% train / 15% validation / 15% held-out test; event-level,all_event_relative,not evaluated during selection,10259121,1.076825417908119e-05,0.0003,min,min,14,0.7,1e-06,val_p_main_bce,1,False,16,0.001,2044825,event_relative_feature_sweep,6838889,659782,rel,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
