run_id,run_name,state,created_at,url,config.loss,config.epochs,config.top13_ns,config.batch_size,config.latent_dim,config.model_type,config.phi_hidden,config.rho_hidden,config.learning_rate,summary._runtime,summary._wandb,config.num_workers,summary._step,summary._timestamp,summary.epoch,summary.train_loss,summary.val_loss,summary.val_p_alt_auc,summary.val_p_main_auc,config.val_every,summary.test_loss,summary.test_p_alt_auc,summary.test_p_main_auc,summary.test_mean_brier,summary.test_mean_mae,summary.test_p_alt_brier,summary.test_p_alt_mae,summary.test_p_main_brier,summary.test_p_main_mae,summary.val_mean_brier,summary.val_mean_mae,summary.val_p_alt_brier,summary.val_p_alt_mae,summary.val_p_main_brier,summary.val_p_main_mae,summary.test_event_main_accuracy,summary.test_mean_auc,summary.test_mse,summary.val_event_main_accuracy,summary.val_mean_auc,summary.val_mse,config.seed,config.loss_name,config.scheduler,config.max_epochs,config.pin_memory,config.weight_decay,config.cudnn_benchmark,config.scheduler_t_max,config.scheduler_factor,config.scheduler_min_lr,config.scheduler_patience,config.early_stopping_metric,config.early_stopping_patience,summary.best_epoch,summary.best_val_event_main_accuracy,summary.learning_rate,primary_best,primary_final,primary_best_history_row,history_points,val_loss_best,val_loss_final,nonfinite_history
hcnxx8yo,sleek-sweep-15,finished,2026-06-12T07:49:42Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/hcnxx8yo,,100.0,,512,16,,32,32,0.0003,9549.0,"""{'runtime': 9549}""",4.0,100.0,1781259761.982747,100.0,0.3890527790580185,0.38819336399436,0.809614260686558,0.907905010878728,,0.3891204715271791,0.8099697361231197,0.906631379776694,0.12384003400802612,0.25073206424713135,0.1276567131280899,0.2587261199951172,0.12002335488796234,0.24273799359798431,0.12355341762304306,0.25011125206947327,0.12793384492397308,0.25873053073883057,0.11917299032211304,0.24149198830127716,0.7271618784314237,0.8583005579499069,0.12384004145860672,0.7279736831809706,0.8587596357826429,0.12355341762304306,,,,,,,,,,,,,,,,,0.733346591724156,0.7279736831809706,15.0,101,0.38819336399436,0.38819336399436,False
ev50nzr1,smart-sweep-14,finished,2026-06-12T05:10:10Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/ev50nzr1,,100.0,,512,16,,32,32,0.0001,9562.0,"""{'runtime': 9562}""",4.0,100.0,1781250207.7593813,100.0,0.4205693612794508,0.41991918697953223,0.8022365648975298,0.8671926762870742,,0.4208806111415227,0.8022681213929959,0.8657395243403467,0.13626062870025635,0.27333465218544006,0.13256721198558807,0.26392579078674316,0.13995404541492462,0.28274351358413696,0.1359473615884781,0.2727188467979431,0.13270042836666107,0.26381805539131165,0.1391942948102951,0.2816196084022522,0.7315730102632986,0.8340038228666713,0.13626062870025635,0.7329129771390566,0.834714620592302,0.1359473615884781,,,,,,,,,,,,,,,,,0.7333042083436575,0.7329129771390566,63.0,101,0.41982266316811245,0.41991918697953223,False
zyiw1sol,sandy-sweep-5,finished,2026-06-11T03:58:29Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/zyiw1sol,,100.0,,256,32,,64,32,0.001,10557.0,"""{'runtime': 10557}""",4.0,100.0,1781160498.0649486,100.0,0.3563092369932644,0.3564559815574229,0.8158264149918345,0.9366883184966772,,0.3572384115802536,0.8163625063456585,0.9358142923129004,0.11146659404039384,0.22618359327316284,0.12389964610338212,0.251018762588501,0.09903354197740556,0.2013484239578247,0.11124938726425172,0.22574037313461304,0.12414290755987167,0.25108447670936584,0.09835587441921234,0.20039626955986023,0.7289126380720127,0.8760883993292795,0.11146659404039384,0.7297244428215595,0.8762573667442559,0.11124938726425172,,,,,,,,,,,,,,,,,0.7330303465004369,0.7297244428215595,2.0,101,0.35576549420961245,0.3564559815574229,False
dy8ej38h,helpful-sweep-11,finished,2026-06-11T20:38:24Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/dy8ej38h,,100.0,,256,32,,128,32,0.0003,10626.0,"""{'runtime': 10626}""",4.0,100.0,1781220563.228312,100.0,0.3608656005776662,0.3605318763437024,0.8194130880762415,0.93179006357057,,0.3608686494717904,0.8203525049376654,0.9311715768019518,0.1132371723651886,0.2319890558719635,0.12334789335727692,0.2532977759838104,0.10312645882368088,0.21068032085895536,0.11310910433530807,0.23156824707984924,0.1236504465341568,0.253431111574173,0.10256776213645936,0.20970536768436432,0.728801789230709,0.8757620408698086,0.1132371723651886,0.7292354038158083,0.8756015758234058,0.11310911178588869,,,,,,,,,,,,,,,,,0.7329521002595167,0.7292354038158083,3.0,101,0.36053187634370243,0.36053187634370243,False
rh5eqgiu,flowing-sweep-17,finished,2026-06-12T13:24:12Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/rh5eqgiu,,100.0,,256,32,,128,32,0.0001,10483.0,"""{'runtime': 10483}""",4.0,100.0,1781280770.1804793,100.0,0.3841759398398396,0.38386328283501625,0.8119083268553875,0.9119940359451124,,0.38451059690806344,0.8124357680945005,0.9110313996709332,0.12235691398382188,0.24726611375808716,0.12724947929382324,0.25724732875823975,0.1174643486738205,0.23728489875793457,0.12210406363010406,0.24670229852199552,0.1274830847978592,0.2572416365146637,0.11672503501176834,0.2361629605293274,0.7278530535595519,0.8617335838827169,0.12235690653324129,0.7295679503397191,0.8619511814002498,0.12210405617952348,,,,,,,,,,,,,,,,,0.7329227579191716,0.7295679503397191,12.0,101,0.38386328283501625,0.38386328283501625,False
fls91oet,blooming-sweep-13,finished,2026-06-12T02:12:03Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/fls91oet,,100.0,,256,256,,128,32,0.0003,10679.0,"""{'runtime': 10679}""",4.0,100.0,1781240632.2100549,100.0,0.3366415962598184,0.338503254588392,0.8255572230571759,0.9475474536580916,,0.3395721551723735,0.8259526084608204,0.9466855756517828,0.10485468059778214,0.21424561738967896,0.12032780051231384,0.2470710724592209,0.08938156068325043,0.18142017722129825,0.10451376438140868,0.21370871365070343,0.1204710528254509,0.24712960422039032,0.08855648338794708,0.18028782308101657,0.7305851514716813,0.8863190920563017,0.10485468059778214,0.7316708180644488,0.8865523383576337,0.1045137569308281,,,,,,,,,,,,,,,,,0.7329129771390566,0.7316708180644488,1.0,101,0.3384632409812014,0.338503254588392,False
ienxhs4t,ld256_phi256_rho128_lr0.0001_bs512_seed2,finished,2026-06-15T19:35:04Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/ienxhs4t,,,,512,256,,256,128,0.0001,3308.0,"""{'runtime': 3308}""",4.0,34.0,1781555044.7598343,34.0,0.3822361813892793,0.38219762628277143,0.8166929051940901,0.9112886033750488,,0.3827479125062624,0.8172571350912246,0.9103402888286314,0.12165481597185136,0.2484280914068222,0.12540777027606964,0.2544808089733124,0.11790186166763306,0.24237537384033203,0.12147464230656624,0.24798905104398727,0.1256970763206482,0.25456780195236206,0.11725220829248428,0.2414103001356125,0.7294603617584539,0.863798711959928,0.12165482342243196,0.7298972366035915,0.8639907542845695,0.12147464603185654,2.0,masked_bce,reduce_on_plateau,400.0,True,0.0001,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,30.0,3.0,0.7329064566189799,1.25e-05,0.7329064566189799,0.7298972366035915,3.0,35,0.38219762628277143,0.38219762628277143,False
sytu25a9,apricot-sweep-9,finished,2026-06-11T15:23:10Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/sytu25a9,,100.0,,512,256,,64,32,0.001,9471.0,"""{'runtime': 9471}""",4.0,100.0,1781200492.8346632,100.0,0.34941059131393787,0.3513292640944322,0.8147631797547992,0.9413640780024572,,0.35243703876932464,0.8147309623657714,0.9405119724896108,0.1096697598695755,0.22451956570148468,0.12417539209127426,0.25514429807662964,0.09516413509845734,0.19389483332633972,0.109320729970932,0.22384291887283325,0.1242031678557396,0.2549150884151459,0.09443829208612442,0.19277074933052063,0.7302689062479624,0.8776214674276911,0.1096697524189949,0.7310807109975092,0.8780636288786282,0.1093207225203514,,,,,,,,,,,,,,,,,0.7327271423168712,0.7310807109975092,1.0,101,0.35001443574825924,0.3513292640944322,False
bhdjxjap,comfy-sweep-3,finished,2026-06-10T22:07:47Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/bhdjxjap,,100.0,,256,128,,32,32,0.003,10518.0,"""{'runtime': 10518}""",4.0,100.0,1781139416.8337162,100.0,0.3522635294772013,0.35189224723679907,0.8193399590594244,0.9393082903433144,,0.3527892173281106,0.8195050049143644,0.9384516712282104,0.10959696769714355,0.2209353893995285,0.12238870561122894,0.24453625082969663,0.09680523723363876,0.19733452796936035,0.109267920255661,0.2203996181488037,0.12250208854675292,0.24448668956756592,0.09603375941514967,0.1963125467300415,0.7298320314028247,0.8789783380712874,0.10959696769714355,0.7303145498884991,0.8793241247013694,0.1092679277062416,,,,,,,,,,,,,,,,,0.7326521563359893,0.7303145498884991,0.0,101,0.3512775810983799,0.35189224723679907,False
da3m294o,sandy-sweep-6,finished,2026-06-11T06:54:35Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/da3m294o,,100.0,,256,64,,32,64,0.003,10515.0,"""{'runtime': 10515}""",4.0,100.0,1781171021.4428537,100.0,0.340036983488498,0.34035568107059344,0.8329387894378788,0.9433271328256602,,0.34082247564154333,0.8334292044953152,0.9428274929567396,0.10547133535146712,0.2164245843887329,0.11781447380781174,0.2441571354866028,0.09312819689512251,0.18869203329086304,0.10533540695905684,0.2160595953464508,0.11804122477769852,0.2442605197429657,0.0926295891404152,0.18785865604877472,0.7300178662250101,0.8881283487260274,0.10547132790088654,0.7302786870280774,0.8881329611317694,0.10533540695905684,,,,,,,,,,,,,,,,,0.7323782944927687,0.7302786870280774,0.0,101,0.3403480033808892,0.34035568107059344,False
wrij86n5,atomic-sweep-18,finished,2026-06-12T16:19:05Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/wrij86n5,,100.0,,512,32,,128,64,0.001,9305.0,"""{'runtime': 9305}""",4.0,100.0,1781290080.8529994,100.0,0.3352666883189791,0.33664448087414106,0.8392417177368818,0.9445900747049124,,0.3367841230829557,0.8397081982698459,0.9443248655003004,0.10379979759454729,0.20926602184772491,0.11577733606100082,0.22959004342556,0.09182225912809372,0.18894200026988983,0.10375294089317322,0.2089958488941193,0.11598595231771468,0.22970592975616455,0.09151993691921234,0.1882857531309128,0.7302884678081923,0.892016531885073,0.10379979759454729,0.7311752585386211,0.8919158962208971,0.1037529483437538,,,,,,,,,,,,,,,,,0.7322544046113117,0.7311752585386211,0.0,101,0.33575579861799876,0.33664448087414106,False
9e274lgq,azure-sweep-8,finished,2026-06-11T12:46:12Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/9e274lgq,,100.0,,512,16,,32,128,0.0003,9405.0,"""{'runtime': 9405}""",4.0,100.0,1781191007.943814,100.0,0.3577906299750181,0.3576627098023891,0.8351858277198959,0.9258258155735384,,0.35835823679963746,0.8355370476249357,0.9251264700868638,0.11244381964206696,0.22817090153694153,0.11757669597864152,0.23936694860458377,0.1073109358549118,0.2169748693704605,0.1122637689113617,0.22773389518260956,0.11776651442050934,0.23934783041477203,0.10676102340221404,0.21611995995044708,0.7283486130853797,0.8803317588558998,0.11244381964206696,0.7299657020643967,0.8805058216467171,0.1122637689113617,,,,,,,,,,,,,,,,,0.73223810331112,0.7299657020643967,4.0,101,0.3576627098023891,0.3576627098023891,False
7qhh42dv,sandy-sweep-2,finished,2026-06-10T19:31:11Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/7qhh42dv,,100.0,,512,128,,64,128,0.0001,9390.0,"""{'runtime': 9390}""",4.0,100.0,1781128893.0669112,100.0,0.34611965883230106,0.3473741006354491,0.8395529259325928,0.9345204321611028,,0.3476914048194885,0.8405055675804239,0.9338417802538328,0.10844942927360536,0.21848851442337036,0.11588852107524872,0.23025785386562347,0.10101034492254256,0.20671916007995603,0.10834111273288728,0.218099981546402,0.11622423678636552,0.23044104874134064,0.10045798867940904,0.20575891435146332,0.7299037571236682,0.8871736739171283,0.10844942927360536,0.7314556409019184,0.8870366790468478,0.10834110528230669,,,,,,,,,,,,,,,,,0.7322283225310051,0.7314556409019184,3.0,101,0.347219686259826,0.3473741006354491,False
51mwyes2,noble-sweep-19,finished,2026-06-12T18:54:19Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/51mwyes2,,100.0,,512,64,,128,128,0.0001,9488.0,"""{'runtime': 9488}""",4.0,100.0,1781299582.357386,100.0,0.3437993218735905,0.3440919484694799,0.8405137365635207,0.9364249222368732,,0.34488005528847376,0.8408630237382159,0.935645714293516,0.10762079060077669,0.21968059241771695,0.11580976098775864,0.2378428280353546,0.09943181276321413,0.20151835680007937,0.10735327005386353,0.2191789746284485,0.11594301462173462,0.23790976405143735,0.09876353293657304,0.2004482001066208,0.7303830153493043,0.888254369015866,0.10762078315019608,0.7314752024621484,0.8884693294001971,0.10735327005386353,,,,,,,,,,,,,,,,,0.7322218020109283,0.7314752024621484,5.0,101,0.3440919484694799,0.3440919484694799,False
6yquvta8,ld64_phi128_rho128_lr0.003_bs512_seed3,finished,2026-06-15T21:03:40Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/6yquvta8,,,,512,64,,128,128,0.003,9778.0,"""{'runtime': 9778}""",4.0,101.0,1781566826.110536,101.0,0.34957494652791427,0.35014835879206657,0.8312356059992179,0.9363239850987104,,0.3503079400459925,0.8321927893136865,0.9358970788445924,0.10914262384176254,0.2256011739373207,0.11905847489833832,0.24457883834838867,0.09922677278518675,0.20662350952625275,0.1091144047677517,0.22527401894330976,0.1193755641579628,0.24469833076000216,0.0988532453775406,0.20584970712661743,0.72921258199554,0.8840449340791394,0.10914261639118196,0.7302037010471956,0.8837797955489641,0.1091144010424614,3.0,masked_bce,reduce_on_plateau,500.0,True,0.0001,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,100.0,0.0,0.7321924596705833,1.46484375e-06,0.7321924596705833,0.7302037010471956,0.0,102,0.35014835879206657,0.35014835879206657,False
tices4qv,ld128_phi512_rho256_lr0.0001_bs512_seed3,finished,2026-06-15T18:42:05Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/tices4qv,,,,512,128,,512,256,0.0001,3172.0,"""{'runtime': 3172}""",4.0,32.0,1781551724.9711058,32.0,0.3597412757117179,0.36034318591157594,0.83207833125326,0.925586704727838,,0.36104912648598353,0.8327036603371152,0.9247233904992213,0.11346054822206496,0.2303773537278175,0.11907482892274857,0.23974864184856415,0.10784626752138138,0.22100606560707092,0.11325505375862122,0.22989381849765775,0.11932748556137084,0.23985224962234497,0.10718262195587158,0.21993538737297055,0.729682059441061,0.8787135254181682,0.11346054822206496,0.7305851514716813,0.8788325179905491,0.1132550612092018,3.0,masked_bce,cosine,400.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,30.0,1.0,0.7321565968101615,1.0453658778440104e-05,0.7321565968101615,0.7305851514716813,1.0,33,0.36034318591157594,0.36034318591157594,False
rg8bpeq5,faithful-sweep-16,finished,2026-06-12T10:28:59Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/rg8bpeq5,,100.0,,256,128,,64,32,0.0003,10504.0,"""{'runtime': 10504}""",4.0,100.0,1781270273.9004695,100.0,0.3490210574797124,0.34926567095533023,0.8241630176281591,0.9394953990000614,,0.34981779335338536,0.8250057869129949,0.9387172000610836,0.1087632104754448,0.2236379086971283,0.12087748199701308,0.24803565442562103,0.0966489389538765,0.19924016296863556,0.10863463580608368,0.2233081161975861,0.12121867388486862,0.24820248782634735,0.09605059772729874,0.19841374456882477,0.7285474889477185,0.8818614934870392,0.1087632030248642,0.7296787991810226,0.8818292083141103,0.10863463580608368,,,,,,,,,,,,,,,,,0.7320913916093947,0.7296787991810226,1.0,101,0.34926567095533023,0.34926567095533023,False
j7f0brhg,ld64_phi256_rho512_lr0.0001_bs512_seed2,finished,2026-06-15T20:30:24Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/j7f0brhg,,,,512,64,,256,512,0.0001,1643.0,"""{'runtime': 1643}""",4.0,16.0,1781556681.2401974,17.0,0.3770778182472964,0.3767879883448283,0.821744136866979,0.9141130753119038,,,,,,,,,,,0.11954342573881148,0.2429162561893463,0.1238137260079384,0.24979296326637268,0.1152731254696846,0.23603954911231995,,,,0.7298776750433614,0.8679286060894413,0.1195434182882309,2.0,masked_bce,reduce_on_plateau,400.0,True,1e-06,True,40.0,0.5,1e-06,8.0,val_event_main_accuracy,30.0,,,5e-05,0.7319348991275544,0.7298776750433614,2.0,17,0.3767879883448283,0.3767879883448283,False
j3wrik73,stellar-sweep-20,finished,2026-06-12T21:32:47Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/j3wrik73,,100.0,,512,64,,32,64,0.0001,9379.0,"""{'runtime': 9379}""",4.0,100.0,1781308976.3757374,100.0,0.3708538949937268,0.3708189841111501,0.8227827332293054,0.9192560663356896,,0.3717901166280111,0.8233630598136527,0.9181372595189956,0.11718420684337616,0.2364451289176941,0.1217602789402008,0.24786141514778137,0.11260813474655151,0.2250288277864456,0.11685293912887572,0.2359384000301361,0.12194894999265672,0.24786420166492465,0.11175692081451416,0.2240125983953476,0.7275824519763696,0.8707501596663241,0.11718420684337616,0.7287072416895971,0.8710193997824975,0.11685293912887572,,,,,,,,,,,,,,,,,0.7317621053455223,0.7287072416895971,8.0,101,0.3708189841111501,0.3708189841111501,False
ngt0tlle,fanciful-sweep-4,finished,2026-06-11T01:03:10Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/ngt0tlle,,100.0,,256,16,,128,128,0.001,10513.0,"""{'runtime': 10513}""",4.0,100.0,1781149933.9222283,100.0,0.33427853781053096,0.3347311516271421,0.8492540392185662,0.9411099891292832,,0.33489502393473575,0.8498995011381199,0.9407458558833548,0.104008249938488,0.2105984687805176,0.1130138710141182,0.2287844717502594,0.09500262886285782,0.19241245090961456,0.1039835512638092,0.2103397846221924,0.11330181360244752,0.22893953323364255,0.0946652814745903,0.191740021109581,0.7277226431580183,0.8953226785107373,0.1040082573890686,0.7281888603435009,0.8951820141739248,0.1039835438132286,,,,,,,,,,,,,,,,,0.7317523245654073,0.7281888603435009,0.0,101,0.3342608921571609,0.3347311516271421,False
vp222iyw,stellar-sweep-1,finished,2026-06-10T16:55:58Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/vp222iyw,,100.0,,512,64,,32,128,0.0001,9308.0,"""{'runtime': 9308}""",4.0,100.0,1781119497.368373,100.0,0.3691330373777511,0.36845569536089895,0.829600752586487,0.9168538513012152,,0.3693054332832495,0.8301146749993384,0.9156553106290988,0.11669141799211502,0.235977441072464,0.1194084882736206,0.24105197191238403,0.11397434771060944,0.2309029251337051,0.1163824424147606,0.23536860942840576,0.11963436007499696,0.2410559058189392,0.11313052475452424,0.22968129813671112,0.7272075220719605,0.8728849928142186,0.11669142544269562,0.7282182026838461,0.873227301943851,0.1163824424147606,,,,,,,,,,,,,,,,,0.7313936959611899,0.7282182026838461,3.0,101,0.36845569536089895,0.36845569536089895,False
qzjbpduy,jolly-butterfly-1,finished,2026-06-04T16:49:09Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/qzjbpduy,BCELoss,10.0,192600.0,512,64,deepset,64,64,0.001,2.0,"""{'runtime': 2}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
897t3gax,denim-armadillo-2,finished,2026-06-08T18:53:01Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/897t3gax,BCELoss,10.0,192600.0,512,64,deepset,64,64,0.001,4.0,"""{'runtime': 4}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
wik1c2yh,summer-moon-3,finished,2026-06-08T18:58:33Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/wik1c2yh,BCELoss,10.0,192600.0,512,64,deepset,64,64,0.001,5.0,"""{'runtime': 5}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
6tyxht6v,avid-night-4,failed,2026-06-08T19:57:57Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/6tyxht6v,BCEWithLogitsLoss,10.0,192600.0,512,64,deepset,64,64,0.001,0.0,"""{'runtime': 0}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
sligitbq,misunderstood-lake-5,killed,2026-06-08T19:58:24Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/sligitbq,BCEWithLogitsLoss,10.0,192600.0,512,64,deepset,64,64,0.001,48.0,"""{'runtime': 48}""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
7r61fiyo,lyric-moon-6,killed,2026-06-08T20:02:28Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/7r61fiyo,BCEWithLogitsLoss,10.0,192600.0,256,64,deepset,64,64,0.001,1397.0,"""{'runtime': 1397}""",4.0,1.0,1780949815.308863,2.0,0.4098580887911572,0.40111126608407127,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.40111126608407127,0.40111126608407127,False
v311v9yo,treasured-vortex-7,killed,2026-06-08T20:25:57Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/v311v9yo,BCEWithLogitsLoss,10.0,192600.0,512,64,deepset,64,64,0.001,2102.0,"""{'runtime': 2102}""",4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
d4qn0dsu,genial-oath-8,crashed,2026-06-08T21:31:11Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/d4qn0dsu,BCEWithLogitsLoss,10.0,192600.0,512,64,deepset,64,64,0.001,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
s16fcq8w,deep set run 1,finished,2026-06-08T21:37:14Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/s16fcq8w,BCEWithLogitsLoss,10.0,192600.0,512,64,deepset,64,64,0.001,6883.0,"""{'runtime': 6883}""",4.0,10.0,1780961087.6991968,10.0,0.3773622915404549,0.3758319310843944,NaN,NaN,1.0,0.3767142714560032,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.37583193108439444,0.37583193108439444,False
xc8npgha,northern-vortex-10,failed,2026-06-09T14:25:54Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/xc8npgha,BCEWithLogitsLoss,100.0,192600.0,512,64,deepset,64,64,0.001,6606.0,"""{'runtime': 6606}""",4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
3b6vsyum,woven-snow-11,killed,2026-06-09T16:18:47Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/3b6vsyum,BCEWithLogitsLoss,100.0,192600.0,512,64,deepset,64,64,0.001,75.0,"""{'runtime': 75}""",4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
0b4jrrf2,L64DeepSetx100,finished,2026-06-09T16:21:21Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/0b4jrrf2,BCEWithLogitsLoss,100.0,192600.0,512,64,deepset,64,64,0.001,2879.0,"""{'runtime': 2879}""",4.0,100.0,1781024531.338246,100.0,0.33291992676232507,0.33293408806125324,,,1.0,0.3335627983510494,,,0.10284073650836945,0.2118907570838928,0.116407573223114,0.23977522552013397,0.08927390724420547,0.18400630354881287,0.10263048112392426,0.2114165872335434,0.11671321094036102,0.2399069517850876,0.08854774385690689,0.1829262226819992,,,,,,,,,,,,,,,,,,,,,,,,,,101,0.33293408806125324,0.33293408806125324,False
cu7eb9o8,giddy-energy-14,killed,2026-06-10T16:39:29Z,https://wandb.ai/senadeep5-clemson-university/xenon-deepset/runs/cu7eb9o8,BCEWithLogitsLoss,100.0,192600.0,512,128,deepset,64,64,0.001,59.0,"""{'runtime': 59}""",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,False
